,index,url,rest_price_idr,review,lat,long,is_chain,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_1000_airport,d_1000_atm,d_1000_bank,d_1000_cafe,d_1000_convenience_store,d_1000_gas_station,d_1000_hospital,d_1000_lodging,d_1000_meal_takeaway,d_1000_mosque,d_1000_park,d_1000_restaurant,d_1000_school,d_1000_store,d_1000_supermarket,d_1000_train_station,en_1000,n_compt_1000,avg_n_rest,rating
93,633,https://www.zomato.com/jakarta/waroeng-steak-and-shake-tebet/info,80000,136.0,-6.228207,106.855362,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqguxd,3.0,64.0,69.0,36.0,44.0,23.0,32.0,52.0,34.0,80.0,24.0,65.0,46.0,42.0,27.0,0.0,2.5850772032729363,0.0,0.0,2.5
2002,675,https://www.zomato.com/jakarta/killiney-tebet/info,150000,37.0,-6.222867,106.84313,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000010000000000000000000000000000000000000000010000000000000000000000000,qqgux7,3.0,70.0,44.0,48.0,26.0,17.0,34.0,23.0,6.0,62.0,24.0,35.0,34.0,41.0,44.0,0.0,2.5496755058609457,0.0449438202247191,3.7,2.5
4500,5155,https://www.zomato.com/jakarta/wabata-pluit/info,200000,49.0,-6.1076135409,106.7791234329,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000010000000,qqgvmb,0.0,15.0,22.0,51.0,9.0,3.0,7.0,9.0,7.0,9.0,3.0,34.0,30.0,28.0,10.0,0.0,2.343308958992186,0.0909090909090909,3.466666666666667,2.2
2321,1160,https://www.zomato.com/jakarta/ngikan-thamrin/info,50000,6.0,-6.201946,106.823429,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwy,0.0,140.0,40.0,54.0,48.0,12.0,38.0,52.0,6.0,73.0,31.0,70.0,51.0,43.0,35.0,3.0,2.476513698890748,0.189873417721519,3.363333333333333,2.6
4500,5155,https://www.zomato.com/jakarta/wabata-pluit/info,200000,49.0,-6.1076135409,106.7791234329,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000010000000,qqgvmb,0.0,15.0,22.0,51.0,9.0,3.0,7.0,9.0,7.0,9.0,3.0,34.0,30.0,28.0,10.0,0.0,2.343308958992186,0.0909090909090909,3.466666666666667,2.2
1196,4007,https://www.zomato.com/jakarta/soto-betawi-h-tohir-kuningan/info,70000,5.0,-6.2215199161,106.8338311091,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000010000000000000000,qqgux5,0.0,108.0,52.0,99.0,57.0,13.0,29.0,51.0,110.0,60.0,16.0,78.0,34.0,69.0,51.0,0.0,2.500760442010016,0.0364963503649635,3.01,2.3
3205,984,https://www.zomato.com/jakarta/rumah-tebet-tebet/info,120000,9.0,-6.226846,106.854968,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000000001000000000000010000000000000000000000000000000000000000000000,qqguxd,3.0,65.0,70.0,42.0,44.0,21.0,36.0,63.0,32.0,89.0,27.0,66.0,43.0,49.0,37.0,0.0,2.585604974239886,0.0694444444444444,3.3,2.5
1692,5532,https://www.zomato.com/jakarta/sinar-jaya-muara-karang/info,50000,30.0,-6.116674,106.779605,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000010000000000000000000000000000,qqgvjy,0.0,28.0,52.0,53.0,5.0,0.0,5.0,18.0,1.0,2.0,5.0,26.0,47.0,51.0,8.0,0.0,2.153713212820386,0.0,0.0,2.6
93,633,https://www.zomato.com/jakarta/waroeng-steak-and-shake-tebet/info,80000,136.0,-6.228207,106.855362,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqguxd,3.0,64.0,69.0,36.0,44.0,23.0,32.0,52.0,34.0,80.0,24.0,65.0,46.0,42.0,27.0,0.0,2.5850772032729363,0.0,0.0,2.5
3543,1578,https://www.zomato.com/jakarta/mee-nai-nai-senopati/info,60000,4.0,-6.2401698014,106.8119808286,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw8,0.0,26.0,11.0,18.0,21.0,3.0,22.0,19.0,4.0,32.0,20.0,26.0,35.0,9.0,8.0,0.0,2.481374622360992,0.2307692307692307,3.594444444444445,2.0
3703,7198,https://www.zomato.com/jakarta/bintaro-bakery-cake-cikini/info,30000,12.0,-6.196681,106.840612,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguxp,0.0,104.0,77.0,32.0,12.0,6.0,95.0,52.0,9.0,70.0,30.0,38.0,83.0,42.0,25.0,0.0,2.412938900857996,0.0140845070422535,4.0,2.5
594,2421,https://www.zomato.com/jakarta/kopi-luwak-tanjung-duren/info,200000,28.0,-6.177087,106.791412,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000100000,qqguy5,0.0,50.0,62.0,31.0,42.0,6.0,6.0,29.0,7.0,50.0,18.0,40.0,32.0,16.0,21.0,0.0,2.450117567233497,0.3777777777777777,3.452941176470588,2.6
705,5158,https://www.zomato.com/jakarta/beach-cafe-pluit/info,180000,4.0,-6.1072528311,106.7907947302,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqgvq0,0.0,2.0,8.0,16.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,16.0,20.0,16.0,0.0,0.0,1.878507696034465,0.3571428571428571,3.8,2.6
350,4535,https://www.zomato.com/jakarta/the-caf%C3%A9-marriott-executive-apartments-sudirman/info,500000,6.0,-6.2087386497,106.8224954233,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000001000001000000000010000000000000000000000000000000000000000000000000,qqguwv,0.0,127.0,51.0,69.0,60.0,3.0,47.0,44.0,4.0,66.0,23.0,51.0,45.0,35.0,58.0,3.0,2.458652557519581,0.09375,3.341666666666667,2.3
1040,4869,https://www.zomato.com/jakarta/daging-laut-1-fatmawati/info,220000,131.0,-6.268406,106.808964,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000100000000000000000000000000000000010000000000000000000,qqguq6,0.0,25.0,17.0,21.0,8.0,5.0,4.0,18.0,5.0,20.0,5.0,37.0,14.0,20.0,11.0,0.0,2.4534057778850644,0.0441176470588235,4.1000000000000005,2.1
3229,982,https://www.zomato.com/jakarta/mecah-piting-tebet/info,135000,407.0,-6.23853,106.849594,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000010000000000000000000,qqgux2,0.0,108.0,89.0,40.0,48.0,16.0,24.0,32.0,12.0,55.0,18.0,71.0,54.0,71.0,17.0,0.0,2.45228546307318,0.027027027027027,3.75,2.0
370,586,https://www.zomato.com/jakarta/es-teler-77-tebet/info,115000,49.0,-6.22312,106.842147,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqgux7,3.0,59.0,44.0,53.0,22.0,17.0,34.0,27.0,9.0,59.0,30.0,55.0,34.0,41.0,37.0,0.0,2.5698935397164826,0.2016129032258064,3.5,2.2
4387,6916,https://www.zomato.com/jakarta/vetro-gatot-subroto/info,150000,5.0,-6.224479,106.817054,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000010,qqguwd,0.0,53.0,49.0,56.0,26.0,6.0,42.0,28.0,30.0,37.0,15.0,24.0,26.0,48.0,33.0,0.0,2.5423171327483782,0.2446351931330472,3.478947368421052,2.1
3397,1026,https://www.zomato.com/jakarta/kin-no-taki-thamrin/info,250000,32.0,-6.20013,106.822469,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000010000000,qqguwz,0.0,174.0,57.0,106.0,68.0,9.0,22.0,50.0,12.0,53.0,27.0,95.0,27.0,111.0,58.0,6.0,2.416953408467556,0.2062256809338521,4.145283018867925,2.4
3027,1050,https://www.zomato.com/jakarta/nasi-goreng-gila-gondrong-obama-01-menteng/info,70000,230.0,-6.198384,106.829085,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwz,0.0,70.0,51.0,88.0,26.0,15.0,52.0,41.0,0.0,25.0,37.0,68.0,38.0,67.0,26.0,3.0,2.4811363466483662,0.2243589743589743,3.725714285714285,2.0
486,794,https://www.zomato.com/jakarta/seblak-jeletet-anna-tebet/info,80000,4.0,-6.228169,106.85551,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguxd,0.0,64.0,69.0,36.0,43.0,21.0,34.0,49.0,34.0,79.0,24.0,64.0,46.0,42.0,27.0,0.0,2.567240268226342,0.3230769230769231,3.604761904761904,2.4
4667,3663,https://www.zomato.com/jakarta/vinoteca-scbd/info,300000,19.0,-6.225054,106.809871,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,00000000000000000000000001001000000000000000000000000000000000000000000000000000000000,qqguwd,0.0,104.0,58.0,61.0,16.0,0.0,9.0,37.0,12.0,45.0,27.0,52.0,26.0,35.0,20.0,0.0,2.3706731165963006,0.022140221402214,3.9166666666666665,2.5
2268,377,https://www.zomato.com/jakarta/dapur-sunda-1-kelapa-gading/info,180000,30.0,-6.151355,106.891914,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000100000000,qquj02,0.0,80.0,64.0,41.0,23.0,38.0,11.0,30.0,6.0,8.0,1.0,69.0,32.0,49.0,32.0,0.0,2.3808653949747987,0.0,0.0,2.6
1883,2824,https://www.zomato.com/jakarta/nsntr-restaurant-bar-mercure-jakarta-pik-pantai-indah-kapuk/info,250000,55.0,-6.10974,106.740599,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000010,qqgvhz,0.0,56.0,76.0,50.0,6.0,6.0,4.0,14.0,0.0,8.0,9.0,95.0,41.0,78.0,6.0,0.0,2.1292749350301925,0.3076923076923077,3.667857142857143,2.6
3703,7198,https://www.zomato.com/jakarta/bintaro-bakery-cake-cikini/info,30000,12.0,-6.196681,106.840612,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguxp,0.0,104.0,77.0,32.0,12.0,6.0,95.0,52.0,9.0,70.0,30.0,38.0,83.0,42.0,25.0,0.0,2.412938900857996,0.0140845070422535,4.0,2.5
3090,6224,https://www.zomato.com/jakarta/potion-kelapa-gading/info,100000,4.0,-6.1532943614,106.9075395539,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000010,qquhbx,0.0,139.0,100.0,85.0,16.0,10.0,8.0,27.0,17.0,8.0,13.0,115.0,51.0,73.0,32.0,0.0,2.26943659845995,0.1105263157894736,3.8190476190476192,2.2
1832,576,https://www.zomato.com/jakarta/nasi-goreng-mafia-tebet/info,100000,550.0,-6.229383,106.853221,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgux9,3.0,91.0,100.0,46.0,44.0,20.0,33.0,36.0,42.0,77.0,35.0,108.0,66.0,54.0,21.0,2.0,2.54357085753784,0.2598425196850393,3.4969696969696966,2.6
2340,3928,https://www.zomato.com/jakarta/serba-tom-yam-kuningan/info,100000,5.0,-6.2240983299,106.8269482255,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000010000,qqguwf,0.0,74.0,28.0,32.0,46.0,6.0,31.0,37.0,77.0,39.0,14.0,27.0,44.0,40.0,21.0,0.0,2.504028214783847,0.23841059602649,3.433333333333333,2.2
2681,1348,https://www.zomato.com/jakarta/djakarta-cafe-1-thamrin/info,170000,23.0,-6.197546,106.82475,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000000010,qqguwz,0.0,137.0,51.0,112.0,45.0,18.0,23.0,43.0,6.0,39.0,39.0,92.0,24.0,107.0,43.0,3.0,2.4239862281744315,0.1992337164750957,3.684615384615384,2.5
2702,1525,https://www.zomato.com/jakarta/nasi-kulit-malam-minggu-1-senopati/info,70000,7.0,-6.2401924651,106.8122507259,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw8,0.0,25.0,9.0,18.0,21.0,3.0,22.0,16.0,4.0,36.0,20.0,26.0,35.0,9.0,8.0,0.0,2.466359562043528,0.2119205298013245,3.665625,2.6
4541,4506,https://www.zomato.com/jakarta/laus-kopi-sudirman/info,150000,26.0,-6.2136329445,106.82016626,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000010000000000000000000000000,qqguwu,0.0,169.0,77.0,102.0,92.0,15.0,92.0,50.0,14.0,85.0,13.0,68.0,49.0,44.0,54.0,0.0,2.446833466929289,0.1725663716814159,3.551282051282051,2.5
2030,6965,https://www.zomato.com/jakarta/pappajack-asian-cuisine-pondok-indah/info,330000,39.0,-6.265531,106.78434,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000010000000000000000000000000,qqgumg,0.0,34.0,27.0,13.0,28.0,13.0,5.0,21.0,7.0,29.0,2.0,24.0,16.0,17.0,18.0,0.0,2.488744904807028,0.1891891891891892,3.5857142857142854,2.6
4028,6233,https://www.zomato.com/jakarta/rm-wink-kelapa-gading/info,60000,5.0,-6.1506352658,106.8904230371,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qquj02,0.0,66.0,61.0,46.0,24.0,38.0,12.0,30.0,6.0,11.0,1.0,67.0,35.0,48.0,33.0,0.0,2.4159793921325945,0.1384615384615384,3.4444444444444446,2.5
2042,1790,https://www.zomato.com/jakarta/nasi-kapau-merdeka-senopati/info,100000,5.0,-6.239254,106.809809,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw8,0.0,64.0,22.0,32.0,17.0,2.0,22.0,28.0,4.0,45.0,26.0,25.0,37.0,34.0,16.0,0.0,2.459497463397454,0.2021857923497267,3.710810810810812,2.5
1931,2887,https://www.zomato.com/jakarta/chung-gi-wa-pantai-indah-kapuk/info,300000,185.0,-6.109,106.740176,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000100000000001000000000000000000000000000000000000000000,qqgvhz,0.0,48.0,61.0,49.0,3.0,6.0,4.0,14.0,0.0,8.0,9.0,93.0,38.0,76.0,6.0,0.0,2.1249643184825366,0.0116279069767441,4.0,2.2
2030,6965,https://www.zomato.com/jakarta/pappajack-asian-cuisine-pondok-indah/info,330000,39.0,-6.265531,106.78434,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000010000000000000000000000000,qqgumg,0.0,34.0,27.0,13.0,28.0,13.0,5.0,21.0,7.0,29.0,2.0,24.0,16.0,17.0,18.0,0.0,2.488744904807028,0.1891891891891892,3.5857142857142854,2.6
2404,2840,https://www.zomato.com/jakarta/my-canteen-pantai-indah-kapuk/info,100000,15.0,-6.112286077,106.7471726239,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000100000000000000000000000000000000000,qqgvjp,0.0,24.0,33.0,47.0,2.0,6.0,2.0,7.0,0.0,0.0,3.0,62.0,14.0,76.0,4.0,0.0,1.954198967534368,0.0172413793103448,3.7,2.6
476,3850,https://www.zomato.com/jakarta/concessions-xxi-epicentrum-walk-kuningan/info,200000,5.0,-6.2171083195,106.8347615004,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00000000000000100000000000010000000000000000000000000000000000000000000000000000000000,qqguxh,0.0,71.0,59.0,57.0,50.0,2.0,40.0,39.0,52.0,70.0,26.0,47.0,31.0,29.0,43.0,0.0,2.534506696187461,0.0719424460431654,3.4199999999999995,2.0
89,5838,https://www.zomato.com/jakarta/kafe-betawi-setiabudi/info,300000,77.0,-6.2153434704,106.8300880864,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000010000000000000000,qqguwu,0.0,110.0,48.0,47.0,59.0,0.0,37.0,63.0,25.0,81.0,26.0,50.0,50.0,40.0,41.0,0.0,2.4834463004705656,0.0310077519379844,3.275,2.4
