url,title,rest_type,rest_price,rest_facility,rest_longlat,rating,review
https://www.zomato.com/jakarta/ootoya-senayan/info,Ootoya,Japanese|Sushi,Rp250.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking recommended|Wifi|Vegetarian Friendly|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2277272858,106.7969054729']",3.3,24
https://www.zomato.com/jakarta/mori-express-scbd/info,Mori Express,Japanese,Rp150.000 for two people (approx.),Breakfast|Home Delivery|Outdoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2296530000,106.8061510000']",3.4,32
https://www.zomato.com/jakarta/hokkaido-baked-cheese-tart-senayan/info,Hokkaido Baked Cheese Tart,Desserts|Japanese,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2272500000,106.7969370000']",4.3,222
https://www.zomato.com/jakarta/le-burger-scbd/info,Le Burger,Burger,Rp400.000 for two people (approx.) Without alcohol,Takeaway Available|Full Bar Available|Valet Parking Available|Smoking Area|Indoor Seating|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2254838554,106.8080098182']",4.3,391
https://www.zomato.com/jakarta/ayam-bakar-kambal-palmerah/info,"Ayam Bakar ""Kambal""",Jawa,Rp100.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2112630000,106.7834240000']",4.0,107
https://www.zomato.com/jakarta/the-terrace-senayan/info,The Terrace,Asian|Grill,Rp300.000 for two people (approx.) Without alcohol,Breakfast|Beer|Serves Cocktails|Table booking recommended|Private Dining Area Available|Wifi|Live Entertainment|Indoor Seating|Praying Room|Smoking Area|Valet Parking Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2244350000,106.7969750000']",3.5,49
https://www.zomato.com/jakarta/saint-cinnamon-coffee-senayan/info,Saint Cinnamon & Coffee,Bakery,Rp70.000 for two people (approx.),Takeaway Available|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2259728048,106.7993513122']",3.9,63
https://www.zomato.com/jakarta/yoshinoya-1-senayan/info,Yoshinoya,Japanese|Fast Food,Rp100.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2257190000,106.7989130000']",3.6,48
https://www.zomato.com/jakarta/sushi-sei-senayan/info,Sushi Sei,Japanese|Sushi,Rp350.000 for two people (approx.) Without alcohol,Beer|Table booking recommended|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2255790000,106.7990330000']",4.5,347
https://www.zomato.com/jakarta/spectrum-fairmont-jakarta-senayan/info,Spectrum - Fairmont Jakarta,Western,Rp1.300.000 for two people (approx.) Without alcohol,Breakfast|Wine and Beer|Table booking recommended|Wifi|Luxury Dining|Buffet|Brunch|Serves Cocktails|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2218340000,106.7990970000']",4.2,369
