url,title,franchise_flag,rest_type,rest_price,rest_facility,rest_longlat,rating,review
https://www.zomato.com/jakarta/regina-putera-kuningan/info,Regina Putera,0,Bakery,Rp30.000 for two people (approx.),Home Delivery|Takeaway Available|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2288388319,106.8240997195']",2.7,6
https://www.zomato.com/jakarta/nasi-gule-kuningan/info,Nasi Gule,0,Indonesian,Rp45.000 for two people (approx.),Takeaway Available|Outdoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2268590451,106.8240279704']",-,0
https://www.zomato.com/jakarta/rm-sate-solo-kuningan/info,RM. Sate Solo,0,Satay,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2283090000,106.8339360000']",-,1
https://www.zomato.com/jakarta/favorit-manado-1-kuningan/info,FAVORit Manado,0,Manado,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2311620000,106.8239100000']",-,0
https://www.zomato.com/jakarta/mama-malaka-kuningan/info,Mama Malaka,0,Peranakan,Rp220.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2182772162,106.8352044001']",2.7,46
https://www.zomato.com/jakarta/oma-recipe-kuningan/info,Oma Recipe,0,Chinese,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2275576374,106.8243568763']",2.7,8
https://www.zomato.com/jakarta/jus-a-friend-kuningan/info,Jus A Friend,0,Juices,Rp35.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2267877193,106.8321882561']",3.3,7
https://www.zomato.com/jakarta/auntie-annes-kuningan/info,Auntie Anne's,1,Bakery,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes,"['https://www.google.com/maps/dir/?api=1&destination=-6.2248465875,106.8290916458']",-,0
https://www.zomato.com/jakarta/gado-gado-ketoprak-djakarta-kuningan/info,"Gado Gado & Ketoprak ""Djakarta""",0,Betawi,Rp60.000 for two people (approx.),Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2188071685,106.8350394443']",-,3
https://www.zomato.com/jakarta/healthy-juice-id-kuningan/info,Healthy Juice ID,0,Juices|Beverages,Rp50.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2239633434,106.8259564787']",-,1
https://www.zomato.com/jakarta/mie-ayam-bu-mustika-kuningan/info,Mie Ayam Bu Mustika,0,Bakmi,Rp30.000 for two people (approx.),Takeaway Available|Outdoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2269510000,106.8238440000']",-,1
https://www.zomato.com/jakarta/okirobox-kuningan/info,Okirobox,0,Japanese,Rp110.000 for two people (approx.),Home Delivery|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2248170000,106.8295990000']",3.2,38
https://www.zomato.com/jakarta/gyu-kaku-japanese-bbq-karet/info,Gyu - Kaku Japanese BBQ,1,Japanese|BBQ,Rp550.000 for two people (approx.),Takeaway Available|Buffet|Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2246459412,106.8237171695']",4.6,"2,495"
https://www.zomato.com/jakarta/bakso-solo-samrat-karet/info,Bakso Solo Samrat,1,Bakso,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2229981060,106.8214906007']",4.3,422
https://www.zomato.com/jakarta/noodle-king-karet/info,Noodle King,0,Korean,Rp250.000 for two people (approx.) Without alcohol,Takeaway Available|Beer|Wifi|Indoor Seating|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2246160000,106.8235350000']",4.3,715
https://www.zomato.com/jakarta/sate-padang-ajo-ramon-kuningan/info,Sate Padang Ajo Ramon,0,Satay|Padang,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2216272392,106.8339082226']",3.4,9
https://www.zomato.com/jakarta/kiky-cheese-tea-4-kuningan/info,KIKY Cheese Tea,0,Beverages,Rp60.000 for two people (approx.),Home Delivery|Takeaway Available|Self Service|Indoor Seating|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2235370000,106.8264880000']",-,2
https://www.zomato.com/jakarta/es-durian-iko-gantinyo-kuningan/info,Es Durian Iko Gantinyo,0,Desserts,Rp50.000 for two people (approx.),Takeaway Available|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2216490000,106.8337650000']",-,2
https://www.zomato.com/jakarta/saladstop-kuningan/info,SaladStop!,0,Healthy Food,Rp250.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Wifi|Outdoor Seating|Vegan Options|Vegetarian Friendly|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2157080000,106.8300700000']",3.9,44
https://www.zomato.com/jakarta/la-tazza-kuningan/info,La Tazza,0,Cafe|Coffee,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2243086420,106.8271436915']",3.3,18
https://www.zomato.com/jakarta/saturdays-karet/info,SATURDAYS,0,Coffee|Desserts,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2247192671,106.8237664551']",4.4,187
https://www.zomato.com/jakarta/mintwood-kuningan/info,Mintwood,0,Kebab|Street Food,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2240536677,106.8265955150']",-,1
https://www.zomato.com/jakarta/eaton-kuningan/info,Eaton,0,Indonesian|Chinese|Bakery,Rp150.000 for two people (approx.),Home Delivery|Takeaway Available|Table booking recommended|Wifi|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2280259203,106.8256738409']",2.8,88
https://www.zomato.com/jakarta/trilogi-rasa-kuningan/info,Trilogi Rasa,0,Coffee|Beverages,Rp50.000 for two people (approx.),Takeaway Available|Outdoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2185000000,106.8339590000']",-,0
https://www.zomato.com/jakarta/sushi-bar-kuningan/info,Sushi Bar,0,Sushi|Japanese,Rp200.000 for two people (approx.),Indoor Seating|Wifi|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2247690000,106.8295620000']",3.5,150
https://www.zomato.com/jakarta/central-park-manhattan-hotel-kuningan/info,Central Park - Manhattan Hotel,0,Western|Asian,Rp500.000 for two people (approx.) Without alcohol,Breakfast|Wine and Beer|Valet Parking Available|Table booking recommended|Buffet|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2258631495,106.8311250955']",3.2,26
https://www.zomato.com/jakarta/dolce-te-kuningan/info,Dolce Te,0,Tea,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2246150000,106.8296140000']",-,1
https://www.zomato.com/jakarta/kopi-yor-kuningan/info,Kopi Yor,0,Coffee|Beverages,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2274770000,106.8343060000']",3.1,6
https://www.zomato.com/jakarta/tata-ribs-kuningan/info,Tata Ribs,0,Makassar,Rp100.000 for two people (approx.),Outdoor Seating|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2187925032,106.8350894004']",-,1
https://www.zomato.com/jakarta/bueno-nasio-kuningan/info,Bueno Nasio,0,Indonesian,Rp200.000 for two people (approx.),Takeaway Available|Outdoor Seating|Indoor Seating|Table booking recommended|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2298810500,106.8277186900']",3.7,6
https://www.zomato.com/jakarta/ottomans-coffee-brewers-kuningan/info,Ottoman's Coffee Brewers,0,Coffee|Western|Italian,Rp200.000 for two people (approx.),Home Delivery|Takeaway Available|Desserts and Bakes|Indoor Seating|Kid Friendly|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2312650000,106.8239510000']",4.2,825
https://www.zomato.com/jakarta/amore-mio-kuningan/info,Amore Mio,0,Coffee,Rp50.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2235800000,106.8257100000']",3.4,7
https://www.zomato.com/jakarta/koh-e-noor-kuningan/info,Koh E-Noor,0,North Indian|Indian,Rp300.000 for two people (approx.) Without alcohol,Home Delivery|Beer|Shisha|Outdoor Seating|Indoor Seating|Wifi|Vegetarian Friendly|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2214560000,106.8329000000']",4,117
https://www.zomato.com/jakarta/nasi-uduk-unpad-jatinangor-kuningan/info,Nasi Uduk Unpad Jatinangor,0,Indonesian,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2185460000,106.8351480000']",-,2
https://www.zomato.com/jakarta/ayam-bakar-gang-kembang-kuningan/info,Ayam Bakar Gang Kembang,0,Jawa,Rp40.000 for two people (approx.),Takeaway Available|Outdoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2268143831,106.8240775913']",-,0
https://www.zomato.com/jakarta/ichiban-sushi-kuningan/info,Ichiban Sushi,0,Sushi|Ramen|Japanese,Rp200.000 for two people (approx.),Wifi|Table booking recommended|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2250638986,106.8298493698']",3.3,140
https://www.zomato.com/jakarta/mcgettigans-kuningan/info,McGettigan's,0,Western|Asian,Rp450.000 for two people (approx.) Without alcohol,Full Bar Available|Craft Beer|Indoor Seating|Pool Table|Sports Bar|Table booking recommended|Smoking Area|Outdoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2299280000,106.8279450000']",4,166
https://www.zomato.com/jakarta/warunk-juku-eja-kuningan/info,Warunk Juku Eja,0,Indonesian,Rp90.000 for two people (approx.),Takeaway Available|Outdoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2188230000,106.8337410000']",-,0
https://www.zomato.com/jakarta/ayam-kalasan-kuningan/info,Ayam Kalasan,0,Jawa,Rp50.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2283242214,106.8340242282']",-,2
https://www.zomato.com/jakarta/nasi-goreng-babat-kuningan/info,Nasi Goreng Babat,0,Jawa,Rp90.000 for two people (approx.),Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2184500000,106.8349980000']",-,2
https://www.zomato.com/jakarta/warunk-upnormal-kuningan/info,Warunk Upnormal,1,Street Food|Indonesian,Rp100.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2213360000,106.8330110000']",2.9,157
https://www.zomato.com/jakarta/warung-leko-kuningan/info,Warung Leko,0,Jawa,"Rp230.000 for two people (approx.)|[3.5]Mencoba menu sup iga dari warung leko ya, katanya terkenal lumayan enak gitu. Sop iga mereka sendiri memiliki berbagai pilihan seperti Sop Iga biasa (Rp 48 ribu), Sop Asem-Asem Iga (Rp 55 ribu), Sop Iga & Otot (Rp 65 ribu), dan Sop Iga & Bakso (Rp 58 ribu). Aku sendiri pesan menu yang sop iga biasa, dengan tiga buah potong daging iga di dalamnya, daun bawang dan bawang goreng. Rasa kuahnya memang cukup gurih dan daging iganya sendiri cukup empuk di lidah. Overall lumayan untuk dicoba, meskipun rasanya tidak segurih yang dibayangkan.",Takeaway Available|Table booking recommended|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2249749077,106.8301149085']",3.6,51
https://www.zomato.com/jakarta/asia-restaurant-the-ritz-carlton-jakarta-mega-kuningan-kuningan/info,"Asia Restaurant - The Ritz-Carlton Jakarta, Mega Kuningan",0,Western|Chinese|Japanese|Indonesian,Rp600.000 for two people (approx.) Without alcohol,Breakfast|Wine and Beer|Live Music|Table booking recommended|Wifi|Buffet|Indoor Seating|Private Dining Area Available|Brunch,"['https://www.google.com/maps/dir/?api=1&destination=-6.2295970000,106.8276390000']",4.2,494
https://www.zomato.com/jakarta/duta-kuningan/info,Duta,0,Jawa,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2266713982,106.8325449899']",3.4,8
https://www.zomato.com/jakarta/bakso-boedjangan-1-kuningan/info,Bakso Boedjangan,0,Bakso|Bakmi|Indonesian,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2205410088,106.8327535316']",3,15
https://www.zomato.com/jakarta/bento-q-1-kuningan/info,Bento Q,0,Japanese,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2216442375,106.8338307738']",-,3
https://www.zomato.com/jakarta/cravefeine-kuningan/info,Cravefeine,0,Cafe,Rp100.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Smoking Area|Outdoor Seating|Wifi|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2288641625,106.8240876496']",2.9,33
https://www.zomato.com/jakarta/nasi-langi-dan-gudeg-dewa-kuningan/info,Nasi Langi Dan Gudeg Dewa,0,Indonesian,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2185228608,106.8350776658']",-,0
https://www.zomato.com/jakarta/hi-fries-kuningan/info,Hi Fries,0,Snacks,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2243516377,106.8269495666']",4,66
https://www.zomato.com/jakarta/oma-vegetarian-kuningan/info,Oma Vegetarian,0,Chinese,Rp60.000 for two people (approx.),Takeaway Available|Vegetarian Friendly|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2276760000,106.8241760000']",3.2,8
https://www.zomato.com/jakarta/ayookopi-com-kuningan/info,Ayookopi.com,0,Coffee|Indonesian,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|Disabled Friendly|Wifi|Kid Friendly|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2241670000,106.8270770000']",3.2,8
https://www.zomato.com/jakarta/kopi-janji-jiwa-kuningan/info,Kopi Janji Jiwa,0,Coffee|Beverages,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2239540110,106.8261200935']",3.9,50
https://www.zomato.com/jakarta/tokyo-belly-kuningan/info,Tokyo Belly,0,Sushi|Japanese|Ramen,Rp200.000 for two people (approx.),Takeaway Available|Wifi|Indoor Seating|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2246690000,106.8295070000']",4,59
https://www.zomato.com/jakarta/pisang-goreng-roa-kuningan/info,Pisang Goreng Roa,0,Desserts,Rp40.000 for two people (approx.),Takeaway Available|Wifi|Desserts and Bakes|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2185740000,106.8351500000']",-,1
https://www.zomato.com/jakarta/penyetan-cok-kuningan/info,Penyetan Cok,0,Jawa,Rp150.000 for two people (approx.),Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2216782343,106.8335977569']",3.3,23
https://www.zomato.com/jakarta/hiro-coffee-curry-kuningan/info,Hiro Coffee & Curry,0,Coffee|Snacks|Japanese,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2142955573,106.8310593814']",-,1
https://www.zomato.com/jakarta/bakso-malang-1-kuningan/info,Bakso Malang,0,Bakso,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2187840000,106.8350640000']",-,0
https://www.zomato.com/jakarta/kop%C3%A8-at-tugu-kuningan/info,Kop̬ at Tugu,0,Cafe|Coffee,Rp100.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2145800000,106.8310870000']",3.4,4
https://www.zomato.com/jakarta/imperial-kitchen-dimsum-kuningan/info,Imperial Kitchen & Dimsum,0,Dimsum|Chinese,Rp250.000 for two people (approx.),Takeaway Available|Wifi|Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2248105911,106.8302000687']",3.7,324
https://www.zomato.com/jakarta/hk-dim-sum-kuningan/info,HK Dim Sum,0,Chinese,Rp150.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2249175802,106.8294403330']",3.1,11
https://www.zomato.com/jakarta/phd-kuningan/info,PHD,0,Pizza,Rp150.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2168830000,106.8362880000']",3.3,24
https://www.zomato.com/jakarta/the-holyribs-karet/info,The Holyribs,0,Steak,Rp300.000 for two people (approx.),Table booking recommended|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2242230000,106.8228150000']",4,284
https://www.zomato.com/jakarta/kafe-dalleta-kuningan/info,Kafe Dalleta,0,Coffee|Jawa,Rp90.000 for two people (approx.),Takeaway Available|Smoking Area|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2278366074,106.8248782307']",3.2,5
https://www.zomato.com/jakarta/nasi-uduk-kebon-kacang-kuningan/info,Nasi Uduk Kebon Kacang,0,Betawi,Rp100.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2244072987,106.8264734745']",2.5,17
https://www.zomato.com/jakarta/kopi-koccok-kuningan/info,Kopi Koccok,0,Beverages|Coffee,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking not available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2237740000,106.8264540000']",-,2
https://www.zomato.com/jakarta/bakso-bakar-hot-kuningan/info,Bakso Bakar Hot,0,Indonesian,Rp30.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2217355621,106.8339504674']",-,2
https://www.zomato.com/jakarta/eatlah-1-kuningan/info,Eatlah,0,Asian,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2210990000,106.8320540000']",-,2
https://www.zomato.com/jakarta/the-cafe-xxi-epicentrum-walk-kuningan/info,The Cafe - XXI Epicentrum Walk,0,Cafe|Coffee,Rp250.000 for two people (approx.) Without alcohol,Takeaway Available|Beer|Wifi|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2172160000,106.8348560000']",2.8,12
https://www.zomato.com/jakarta/asagao-coffee-express-1-kuningan/info,Asagao Coffee Express,0,Beverages|Coffee|Desserts,Rp100.000 for two people (approx.),Breakfast|Indoor Seating|Smoking Area|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2211732825,106.8262062594']",3.3,9
https://www.zomato.com/jakarta/saigon-cafe-kuningan/info,Saigon Cafe,0,Vietnamese|Healthy Food,Rp300.000 for two people (approx.) Without alcohol,Home Delivery|Takeaway Available|Beer|Outdoor Seating|Indoor Seating|Private Dining Area Available|Wifi|Table booking recommended|Smoking Area,"['https://www.google.com/maps/dir/?api=1&destination=-6.2199350000,106.8331810000']",4.5,281
https://www.zomato.com/jakarta/lucky-cat-coffee-kitchen-kuningan/info,Lucky Cat Coffee & Kitchen,0,Cafe|Western,Rp300.000 for two people (approx.),Breakfast|Indoor Seating|Craft Beer|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2219895377,106.8335541710']",4.2,"1,699"
https://www.zomato.com/jakarta/little-india-restaurant-kuningan/info,Little India Restaurant,0,Indian,Rp180.000 for two people (approx.) Without alcohol,Takeaway Available|Wine and Beer|Table booking recommended|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2275080000,106.8265240000']",3.9,104
https://www.zomato.com/jakarta/ayam-goreng-pop-h-yogi-kuningan/info,Ayam Goreng Pop H. Yogi,0,Indonesian,Rp50.000 for two people (approx.),Takeaway Available|Outdoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2194281120,106.8335421011']",-,1
https://www.zomato.com/jakarta/chapayom-kuningan/info,Chapayom,0,Beverages|Thai,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2240080000,106.8268110000']",-,3
https://www.zomato.com/jakarta/banhbanh-kuningan/info,BanhBanh,0,Vietnamese,Rp100.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2249519100,106.8291892111']",4.2,153
https://www.zomato.com/jakarta/serba-tom-yam-kuningan/info,Serba Tom Yam,0,Thai|Indonesian,Rp100.000 for two people (approx.),Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2240983299,106.8269482255']",2.2,5
https://www.zomato.com/jakarta/batagor-cuplis-kuningan/info,Batagor Cuplis,0,Street Food|Sunda,Rp120.000 for two people (approx.),Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2213560000,106.8336190000']",2.9,11
https://www.zomato.com/jakarta/don-ya-kuningan/info,DON - YA,0,Japanese|Ramen,Rp220.000 for two people (approx.),Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2295800835,106.8252916262']",2.3,32
https://www.zomato.com/jakarta/escalator-coffeehouse-kuningan/info,Escalator Coffeehouse,0,Cafe|Coffee|Tea,Rp150.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Indoor Seating|Table booking recommended|Wifi|Desserts and Bakes|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2192267970,106.8369937688']",3.9,56
https://www.zomato.com/jakarta/pawon-nyonya-kuningan/info,Pawon Nyonya,0,Jawa|Indonesian,Rp150.000 for two people (approx.),Takeaway Available|Table booking recommended|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2279036002,106.8257496133']",2.9,30
https://www.zomato.com/jakarta/delico-kuningan/info,Delico,0,Western|Asian|Italian|Bakery,Rp300.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Desserts and Bakes|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2313618827,106.8278306723']",3.6,52
https://www.zomato.com/jakarta/koi-express-teppanyaki-kuningan/info,Koi Express Teppanyaki,0,Japanese,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2240733324,106.8266709521']",2.7,32
https://www.zomato.com/jakarta/splash-the-grove-suites-kuningan/info,Splash! - The Grove Suites,0,Western|Asian,Rp500.000 for two people (approx.) Without alcohol,Breakfast|Full Bar Available|Nightlife|Indoor Seating|Wifi|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2178199236,106.8344607577']",3.3,11
https://www.zomato.com/jakarta/koffie-nation-kuningan/info,Koffie Nation,0,Cafe|Indonesian,Rp150.000 for two people (approx.),Breakfast|Home Delivery|Outdoor Seating|Self Service|Wifi|Lunch Menu|Indoor Seating|Private Dining Area Available|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2176979344,106.8347910047']",3.7,20
https://www.zomato.com/jakarta/high-on-caffein-kuningan/info,High On Caffeine,0,Western|Asian,Rp250.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Table booking recommended|Smoking Area|Private Dining Area Available|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2272120000,106.8335590000']",3.7,15
https://www.zomato.com/jakarta/lobo-italian-bistro-the-ritz-carlton-jakarta-mega-kuningan-kuningan/info,"Lobo Italian Bistro - The Ritz-Carlton Jakarta, Mega Kuningan",0,Italian,Rp600.000 for two people (approx.) Without alcohol,Wine|Outdoor Seating|Indoor Seating|Private Dining Area Available|Table booking recommended|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2296170000,106.8276130000']",4,62
https://www.zomato.com/jakarta/sams-kottu-kuningan/info,Sam's Kottu,0,Indonesian,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2218280000,106.8338450000']",-,2
https://www.zomato.com/jakarta/pearl-jw-marriott-hotel-kuningan/info,Pearl - JW Marriott Hotel,0,Chinese,Rp500.000 for two people (approx.) Without alcohol,Home Delivery|Takeaway Available|Full Bar Available|Private Dining Area Available|Valet Parking Available|Indoor Seating|Wifi|Buffet|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2275850000,106.8272730000']",4.1,96
https://www.zomato.com/jakarta/taucy-kuningan/info,Taucy,0,Street Food|Snacks,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2248702517,106.8294161931']",3.3,25
https://www.zomato.com/jakarta/kazuhiro-kuningan/info,Kazuhiro,0,Japanese,Rp80.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2237310000,106.8267060000']",-,1
https://www.zomato.com/jakarta/burger-king-2-kuningan/info,Burger King,1,Fast Food|Burger,Rp125.000 for two people (approx.),Home Delivery|Takeaway Available|Outdoor Seating|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2213975945,106.8326117098']",3.4,66
https://www.zomato.com/jakarta/the-coffee-dept-kuningan/info,The Coffee Dept,0,Cafe,Rp100.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Smoking Area|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2242049858,106.8268271908']",3.2,9
https://www.zomato.com/jakarta/kopi-sodara-kuningan/info,Kopi Sodara,0,Coffee,Rp100.000 for two people (approx.),Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2188930000,106.8349490000']",3.2,5
